Hotel name,Current score,Review
소노캄 거제," ""5"""," ""(Translated by Google) I stayed in the Royal Room but there are 3 rooms in the whirlpool tub so I was comfortable. The room was in good condition and I rode the Ocean World boomerango like crazy.  …Read more(Translated by Google) I stayed in the Royal Room but there are 3 rooms in the whirlpool tub so I was comfortable. The room was in good condition and I rode the Ocean World boomerango like crazy.(Original)로얄룸 투숙했는데 월풀 욕조에 방3개여서 편하게 있다 왔어요 룸컨디션도 좋고 오션월드 부메랑고 미친듯이 탔습니다.가족 아이있는집 추천이요"""
소노캄 거제," ""5"""," ""(Translated by Google) Friendly staff and restaurant promotion Wine tasting was really fun. I will come again  …Read more(Translated by Google) Friendly staff and restaurant promotion Wine tasting was really fun. I will come again(Original)직원 친절 그리고 레스토랑 프로모션 와인테이스팅 정말 재미있게했어요  또 올께요"""
소노캄 거제," ""5"""," ""(Translated by Google) Nice nice view friendly good walking trailThere is a barbecue area and everything is good. There are some restaurants nearby.  …Read more(Translated by Google) Nice nice view friendly good walking trailThere is a barbecue area and everything is good. There are some restaurants nearby.good lol(Original)깔꼬미 하고 뷰도 좋고 친절도 하고 산책로 좋고바베큐장도 있고 다 좋음 근처 맛집도 좀 있고좋습니다 ㅋ"""
소노캄 거제," ""5"""," ""(Translated by Google) It was a fun day with my grandchildren and two sons-in-law.  …Read more(Translated by Google) It was a fun day with my grandchildren and two sons-in-law.(Original)손자랑딸들과사위2명이랑즐거운하루였음"""
소노캄 거제," ""5"""," ""(Translated by Google) It was a really enjoyable and happy day A family of 5 rests in a place with a good view without any inconvenience and lack of anything. It is a really good place for a family with young children. We came with our  …Read more(Translated by Google) It was a really enjoyable and happy day A family of 5 rests in a place with a good view without any inconvenience and lack of anything. It is a really good place for a family with young children. We came with our elderly mother so we just had fun and rested comfortably in the room. End the day with a promiseIt's a really nice place to take a walk especially. I decided to come here again next year. It's a really good place.(Original)정말 즐겁고 행복한 하루 였습니다 5인 가족이 아무런 불편함 없이 또한 부족한 것 없이 전망 좋은 곳에서 쉬고 갑니다 어린 아이들이 있는 가족 이라면 정말 좋은 곳 입니다 우린 노모님을 모시고 오셨기에 그냥 방에서 재미 있고 즐겁게 편안하게 쉬었습니다 다음을 기약 하고 하루를 마무리 합니다특히 산책하기엔 너무나 좋은 곳입니다 내년에도 이곳에 오기로 했습니다 정말 좋은 곳이에요"""
소노캄 거제," ""5"""," ""(Translated by Google) This is my second visit. It really is a very nice place. I want to go again. There are many restaurants in the nearby Gisepo area.  …Read more(Translated by Google) This is my second visit. It really is a very nice place. I want to go again. There are many restaurants in the nearby Gisepo area.(Original)두번째 방문이에요. 진짜 너무 괜찮은 곳이예요. 또 가고 싶어요. 옆에 있는 지세포는 맛집도 많아요."""
소노캄 거제," ""5"""," ""(Translated by Google) Beautiful view and kindness. It was a really fun time(Original)아름다운 뷰에 친절함.. 정말 즐거운 시간들이었습니다"""
소노캄 거제," ""5"""," ""(Translated by Google) It is a buffet restaurant where all dishes are made with good ingredients and you can eat in a good atmosphere.  …Read more(Translated by Google) It is a buffet restaurant where all dishes are made with good ingredients and you can eat in a good atmosphere.(Original)요리들이 모두 재료가 좋고 좋은 분위기에서 먹을 수 있는 뷔페 식당입니다."""
소노캄 거제," ""5"""," ""(Translated by Google) It was good that the frequently used facilities and the inside were clean.. There are many franchises outside and it was convenient to shop because it was close to Hanaro Mart.  …Read more(Translated by Google) It was good that the frequently used facilities and the inside were clean.. There are many franchises outside and it was convenient to shop because it was close to Hanaro Mart.(Original)자주 이용하는 부대시설과 내부가 청결해서 좋았구요..외부에 프랜차이즈도 많고 하나로마트 가까워서 장보기 편해 좋았습니다"""
소노캄 거제," ""4"""," ""(Translated by Google) Accommodation quality is not bad. We recommend dinner rather than breakfast. It is also good to walk along the coastal promenade in front of the hotel.  …Read more(Translated by Google) Accommodation quality is not bad. We recommend dinner rather than breakfast. It is also good to walk along the coastal promenade in front of the hotel.(Original)숙소 퀄리티는 나쁘지 않음. 조식보단 석식을 앞도적으로 추천. 숙소 앞에 있는 해안가산책길 따라 걷는것도 좋음."""
소노캄 거제," ""5"""," ""(Translated by Google) I stayed in a family clean room a few days ago.There are two double beds..It is a studio but the space is also large..As it is a big resort.. Various amenities are well equipped  …Read more(Translated by Google) I stayed in a family clean room a few days ago.There are two double beds..It is a studio but the space is also large..As it is a big resort.. Various amenities are well equippedThe deck on the beach promenade was also good.I was a little worried because there were more people at breakfast than I thought but... I have a very good rest at the resort.(Original)며칠전 패밀리형 클린룸에 묵었습니다더블 침대 2개 있었고..원룸이지만..공간도 넓고..큰 리조트다 보니..각종 편의시설도 잘 되어있고해변 산책길 데크도 잘 되어있더라구요~생각보다 조식때 사람들이 많아서 살짝 걱정되었지만..리조트에서는 아주 잘 쉬다 왔습니다"""
소노캄 거제," ""5"""," ""(Translated by Google) I stayed in a clean room that was not self-catering but it was a clean and luxurious room that was closer to a hotel than a resort.  …Read more(Translated by Google) I stayed in a clean room that was not self-catering but it was a clean and luxurious room that was closer to a hotel than a resort.It looks old so I could only see the sea and the room condition was not good but it was nice that it wasn't long after the remodeling. The breakfast is also really good so I recommend the breakfast voucher included. I'm 4 people but only 3 people included the breakfast voucher so I paid for 1 person separately and it's good that if you pay at check-in the day before you'll also get a discount. It's breakfast from 7:30 but you have to go down right away so you can sit by the window and eat while looking at the sea hahaAnd the coastal walk that can be reached from the resort was made better than I thought so it was nice to eat breakfast and walk with the sound of the waves for about 30 to 40 minutes.I was satisfied with the price. I don't know what the price will be during the peak season but if I visit Geoje Island again I would like to visit again.One thing I was disappointed with was the window overlooking the sea but it was a little regretful that it was half-covered with translucent glass. In the end I have to open the veranda door and go out to see the sea but there are curtains in the room anyway.I think it would have been better if the sea could be seen clearly from the room hahaha(Original)취사 불가능한 클린룸에 묵었는데 리조트보다는 호텔에 가까운 깔끔하고 고급스러운 방이었어요.겉모습이 오래돼보여서 바다만 보이고 방컨디션은 별로일까 했는데 리모델링 한지 얼마 안됐는지 좋더라고요. 조식도 진짜 괜찮게 나와서 조식권 포함된거 추천드려요. 저는 4인인데 조식권 포함은 3인만 돼서 1인 따로 결제했고 전날 미리 체크인 할 때 결제하시면 할인도 해줘서 좋아요. 7시 30분 부터 조식인데 바로 내려가야 창가자리에 앉아서 바다보며 먹을 수 있어요 ㅎㅎㅎ그리고 리조트에서 갈 수 있는 해안산책로도 생각보다 되게 잘 만들어둬서 조식먹고 30~40분정도 파도소리들으며 걸으니까 좋더라구요.가격대비 만족스러웠어요. 성수기에는 가격이 어떨진 모르겠지만.. 거제도 또 방문한다면 재방문 하고싶네요.한가지 아쉬웠던건 바다 보이는 창가인데 반투명유리로 반쯤 가려져있는게 좀 아쉬웠어요. 결국 바다 보려면 베란다문 열고 나가서 구경해야하는데 어차피 객실에 커튼이 있는데 굳이 반투명하게 가려둬야했는지 ㅠ..객실에서 바다가 훤하게 보이면 더 좋았을 것 같아요 ㅎㅎㅎ"""
